client_id,client_type,gender,country,region,age,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,total_spend,units_bought,avg_area_sqft,cluster_id,segment
C1740,Individual,F,Usa,California,72,Home,5,Yes,Website,1439013.3399999999,4,1164.015,2,C1 — Global Investors
C1741,Individual,M,Usa,Virginia,47,Home,5,No,Website,1310713.04,4,1140.38,0,C1 — Global Investors
C1742,Company,F,Usa,California,35,Home,5,No,Agency,1177856.21,3,1431.79,3,C3 — Corporate Buyers
C1743,Individual,F,Belgium,Flanders,77,Home,1,No,Client,839069.28,3,881.7833333333333,1,C1 — Global Investors
C1744,Individual,M,Russia,Krasnodar Krai,62,Investment,1,No,Website,1320002.42,4,1092.085,1,C1 — Global Investors
C1745,Individual,F,Usa,California,47,Home,1,No,Website,1261495.5,3,1487.6599999999999,1,C1 — Global Investors
C1746,Individual,F,Belgium,Flanders,64,Home,3,No,Website,793835.85,3,874.19,1,C1 — Global Investors
C1747,Individual,M,Usa,Colorado,58,Home,5,No,Client,1016661.44,3,1059.1499999999999,0,C1 — Global Investors
C1748,Individual,M,Usa,California,73,Home,4,Yes,Website,1112272.46,3,1274.52,0,C1 — Global Investors
C1749,Individual,M,Usa,California,67,Home,3,No,Website,832665.62,3,862.1066666666666,1,C1 — Global Investors
C1750,Company,M,Usa,Colorado,32,Home,3,No,Website,1497163.73,4,1150.2,3,C3 — Corporate Buyers
C1751,Individual,F,Usa,Ohio,68,Home,5,No,Website,873120.47,4,700.7825,0,C1 — Global Investors
C1752,Individual,M,Usa,California,43,Investment,1,Yes,Website,1119600.47,3,1152.5966666666666,1,C1 — Global Investors
C1753,Individual,M,Usa,Georgia,78,Investment,3,Yes,Website,770077.48,3,964.2666666666668,1,C1 — Global Investors
C1754,Individual,M,Usa,Virginia,28,Home,2,Yes,Website,1361555.24,3,1471.8999999999999,1,C1 — Global Investors
C1755,Individual,M,Usa,Nevada,25,Home,1,Yes,Website,672116.9199999999,3,776.2433333333333,1,C1 — Global Investors
C1756,Individual,M,Usa,Utah,33,Home,1,No,Website,1481404.3900000001,4,1146.0149999999999,0,C1 — Global Investors
C1757,Individual,M,Germany,Bavaria,38,Home,3,No,Client,1125366.62,3,1182.08,1,C1 — Global Investors
C1758,Individual,M,Usa,Oregon,38,Investment,4,Yes,Agency,1006481.1799999999,4,801.065,0,C1 — Global Investors
C1759,Individual,M,Usa,California,49,Investment,1,No,Website,1031917.22,4,831.47,1,C1 — Global Investors
C1760,Individual,F,Belgium,Brussels,48,Home,2,No,Website,1454358.32,4,1265.3825,0,C1 — Global Investors
C1761,Individual,M,Usa,Washington,68,Home,1,No,Website,1181772.43,4,972.335,1,C1 — Global Investors
C1762,Individual,M,Usa,Virginia,59,Home,1,No,Website,1023352.22,3,1090.9466666666667,1,C1 — Global Investors
C1763,Individual,F,Usa,New York,69,Home,3,No,Website,1789381.67,4,1374.585,2,C1 — Global Investors
C1764,Individual,F,Usa,Nevada,77,Home,2,No,Agency,1668335.18,4,1338.8999999999999,2,C1 — Global Investors
C1765,Individual,F,Usa,Colorado,26,Home,1,Yes,Client,1734167.51,4,1577.2325,2,C1 — Global Investors
C1766,Individual,F,Usa,California,30,Home,4,No,Website,1371247.08,4,1071.3925,1,C1 — Global Investors
C1767,Individual,M,Usa,Colorado,45,Home,3,No,Website,1455838.9100000001,4,1123.3175,0,C1 — Global Investors
C1768,Individual,F,Russia,Saint Petersburg,80,Home,4,No,Website,985105.21,4,834.6575,1,C1 — Global Investors
C1769,Company,M,Usa,Oregon,38,Home,1,Yes,Client,985909.0,3,1101.55,3,C3 — Corporate Buyers
C1770,Individual,F,Usa,Washington,78,Home,1,Yes,Agency,1334771.42,3,1469.18,1,C1 — Global Investors
C1771,Company,M,Usa,Georgia,48,Home,3,Yes,Client,1280895.97,3,1435.6633333333332,3,C3 — Corporate Buyers
C1772,Company,F,Canada,Alberta,48,Investment,5,Yes,Agency,1105281.92,4,1015.8675,3,C3 — Corporate Buyers
C1773,Individual,M,Usa,Nevada,43,Investment,3,Yes,Agency,1284141.19,4,984.6475,0,C1 — Global Investors
C1774,Individual,M,Usa,Oregon,39,Home,4,No,Agency,1169335.49,4,1008.6625,1,C1 — Global Investors
C1775,Individual,F,Usa,California,53,Home,3,No,Agency,1414776.99,4,1102.9724999999999,1,C1 — Global Investors
C1776,Individual,F,France,Occitanie,50,Home,1,No,Website,1071718.4,3,1196.1733333333334,1,C1 — Global Investors
C1777,Individual,M,Usa,California,49,Investment,5,No,Client,784629.95,3,900.46,1,C1 — Global Investors
C1778,Individual,M,Usa,Georgia,29,Investment,4,Yes,Website,1216664.8199999998,3,1339.73,1,C1 — Global Investors
C1779,Individual,F,Usa,California,44,Home,5,No,Client,1563236.5499999998,4,1287.1,2,C1 — Global Investors
C1780,Individual,M,Usa,Utah,67,Investment,1,No,Website,1735557.1500000001,4,1341.715,2,C1 — Global Investors
C1781,Individual,F,Usa,California,55,Home,4,No,Website,1383316.42,4,1164.0149999999999,1,C1 — Global Investors
C1782,Individual,F,Uk,England,24,Investment,1,No,Website,897646.55,4,783.64,1,C1 — Global Investors
C1783,Individual,M,Usa,California,69,Home,3,No,Website,1136482.92,4,883.805,0,C1 — Global Investors
C1784,Individual,M,Australia,Western Australia,25,Home,3,No,Client,1352274.53,4,1106.8725,1,C1 — Global Investors
C1785,Individual,F,Usa,Colorado,67,Home,1,Yes,Website,1006568.23,3,1156.5633333333333,0,C1 — Global Investors
C1786,Individual,M,Usa,California,28,Home,1,No,Website,1247095.22,4,1102.2725,0,C1 — Global Investors
C1787,Individual,M,Usa,Georgia,68,Investment,5,No,Agency,1289585.42,4,1029.38,0,C1 — Global Investors
C1788,Individual,M,Usa,California,34,Home,3,No,Website,1116876.81,3,1155.6966666666667,1,C1 — Global Investors
C1789,Individual,M,Usa,Colorado,41,Home,5,Yes,Agency,1359605.1,3,1526.9566666666667,0,C1 — Global Investors
C1790,Individual,M,Usa,Nevada,83,Investment,5,No,Client,1335521.08,4,1159.9675,1,C1 — Global Investors
C1791,Individual,M,Usa,California,57,Home,5,No,Agency,894512.8,3,1050.08,1,C1 — Global Investors
C1792,Individual,M,Usa,California,28,Home,3,No,Agency,1948563.24,4,1676.3825,2,C1 — Global Investors
C1793,Individual,M,Usa,Utah,54,Investment,1,No,Website,1317525.03,4,1102.08,1,C1 — Global Investors
C1794,Individual,M,Usa,Colorado,28,Home,3,No,Website,1378476.06,4,1137.5875,1,C1 — Global Investors
C1795,Individual,M,Usa,California,78,Home,5,Yes,Website,1058019.94,4,827.2,0,C1 — Global Investors
C1796,Individual,F,Usa,California,73,Investment,5,Yes,Client,1158919.94,3,1286.4833333333333,1,C1 — Global Investors
C1797,Individual,F,Usa,Oregon,66,Home,3,Yes,Website,910545.9199999999,3,1033.6200000000001,1,C1 — Global Investors
C1798,Individual,M,Usa,Arizona,57,Investment,1,Yes,Website,1601121.79,4,1263.96,2,C1 — Global Investors
C1799,Individual,F,Usa,Colorado,73,Home,5,No,Agency,1022792.49,4,823.6625,1,C1 — Global Investors
C1800,Individual,M,Usa,Oregon,79,Home,1,No,Client,1120963.1,3,1301.6499999999999,0,C1 — Global Investors
C1801,Individual,M,Usa,California,59,Home,5,Yes,Website,1473065.73,3,1422.97,2,C1 — Global Investors
C1802,Individual,M,Usa,Nevada,75,Investment,1,No,Client,1155979.49,4,1011.5875,1,C1 — Global Investors
C1803,Individual,F,Canada,Quebec,36,Investment,5,No,Agency,1329728.19,3,1443.9800000000002,0,C1 — Global Investors
C1804,Individual,M,Usa,California,34,Home,1,No,Website,1735376.55,4,1504.0974999999999,2,C1 — Global Investors
C1805,Individual,M,Uk,Northern Ireland,70,Investment,3,No,Website,1871670.17,4,1699.3675,2,C1 — Global Investors
C1806,Individual,F,Australia,New South Wales,56,Investment,2,No,Agency,974821.86,3,1049.3066666666666,1,C1 — Global Investors
C1807,Individual,F,France,Brittany,66,Home,5,No,Website,1520931.78,3,1469.18,2,C1 — Global Investors
C1808,Individual,F,Usa,Washington,33,Investment,2,No,Client,1102931.4500000002,4,989.46,1,C1 — Global Investors
C1809,Individual,F,Usa,New York,42,Home,4,Yes,Agency,1221253.05,4,1104.2925,1,C1 — Global Investors
C1810,Individual,F,Usa,Texas,78,Home,3,No,Agency,991862.87,3,1138.4233333333334,1,C1 — Global Investors
C1811,Individual,F,Usa,California,65,Home,3,Yes,Agency,1189519.9,4,1029.73,1,C1 — Global Investors
C1812,Individual,M,France,Provence,46,Home,5,Yes,Website,1080880.0,4,955.7624999999999,0,C1 — Global Investors
C1813,Individual,M,Germany,Hamburg,76,Investment,3,Yes,Website,1552316.39,4,1294.645,2,C1 — Global Investors
C1814,Individual,M,Denmark,North Denmark,36,Home,2,No,Website,1303261.99,4,1153.0825,1,C1 — Global Investors
C1815,Individual,M,Usa,California,74,Home,5,No,Agency,1182628.3,4,942.035,0,C1 — Global Investors
C1816,Individual,M,Canada,Quebec,61,Home,2,No,Website,1078876.87,4,909.9825,1,C1 — Global Investors
C1817,Individual,F,Usa,Virginia,79,Home,1,No,Agency,1240667.65,3,1412.0199999999998,1,C1 — Global Investors
C1818,Individual,F,Usa,Washington,29,Investment,5,Yes,Website,814797.06,3,851.4266666666667,1,C1 — Global Investors
C1819,Individual,M,Russia,Krasnodar Krai,60,Home,1,No,Website,1067644.33,3,1339.7466666666667,1,C1 — Global Investors
C1820,Individual,M,France,Provence,44,Home,3,No,Website,970434.94,4,840.8725,1,C1 — Global Investors
C1821,Individual,M,Usa,Nevada,79,Home,5,No,Website,1733692.6199999999,4,1244.8049999999998,2,C1 — Global Investors
C1822,Individual,M,Usa,Oregon,27,Investment,5,Yes,Website,1388147.75,4,1184.81,1,C1 — Global Investors
C1823,Individual,M,Usa,Oregon,56,Home,4,Yes,Website,993925.86,3,994.8266666666667,0,C1 — Global Investors
C1824,Individual,M,Usa,California,61,Home,3,No,Website,945036.97,4,857.7574999999999,0,C1 — Global Investors
C1825,Individual,M,Mexico,Nuevo Leon,67,Home,2,No,Agency,948769.9299999999,4,802.7125,1,C1 — Global Investors
C1826,Individual,M,Usa,Ohio,72,Home,4,No,Client,1300035.21,4,1159.5325,0,C1 — Global Investors
C1827,Individual,M,Usa,New York,50,Home,5,Yes,Website,1221529.77,4,988.7175,0,C1 — Global Investors
C1828,Individual,M,Usa,California,32,Investment,2,Yes,Website,1199213.25,4,1114.2125,0,C1 — Global Investors
C1829,Individual,F,Usa,California,26,Home,5,Yes,Agency,1194095.83,3,1394.21,0,C1 — Global Investors
C1830,Individual,F,Usa,Arizona,64,Home,3,No,Website,1363309.64,3,1487.6599999999999,2,C1 — Global Investors
C1831,Individual,F,Russia,Tatarstan,73,Home,3,No,Website,1004720.27,4,972.335,1,C1 — Global Investors
C1832,Individual,M,Usa,Oregon,36,Investment,1,Yes,Website,1282390.94,4,1103.3225,1,C1 — Global Investors
C1833,Individual,F,Usa,Arizona,75,Investment,1,Yes,Website,1132086.83,3,1357.1933333333334,1,C1 — Global Investors
C1834,Individual,M,Belgium,Flanders,60,Investment,5,No,Agency,1222274.5999999999,4,948.835,0,C1 — Global Investors
C1835,Individual,F,Canada,Alberta,64,Investment,4,Yes,Agency,739211.6,3,849.7466666666668,1,C1 — Global Investors
C1836,Individual,F,Usa,California,63,Investment,1,Yes,Website,1213775.31,4,958.755,0,C1 — Global Investors
C1837,Individual,F,Usa,California,73,Home,2,Yes,Client,1507583.69,4,1333.2775,2,C1 — Global Investors
C1838,Individual,F,Canada,Alberta,58,Investment,1,No,Agency,1266344.58,4,1030.83,0,C1 — Global Investors
C1839,Individual,M,Usa,California,80,Investment,2,No,Agency,967894.54,4,821.355,1,C1 — Global Investors
C1840,Individual,M,Uk,England,37,Investment,3,No,Website,911506.03,3,1064.7333333333333,0,C1 — Global Investors
C1841,Individual,M,Usa,New York,76,Home,4,No,Website,1612088.13,4,1374.585,2,C1 — Global Investors
C1842,Company,M,Canada,Alberta,45,Home,3,Yes,Agency,1252827.37,3,1407.5133333333333,3,C3 — Corporate Buyers
C1843,Individual,M,Germany,Hesse,71,Home,4,No,Website,1487849.65,4,1218.84,2,C1 — Global Investors
C1844,Individual,F,Usa,Ohio,45,Home,1,No,Agency,1033138.51,4,837.88,0,C1 — Global Investors
C1845,Individual,M,Usa,California,74,Investment,1,Yes,Website,889124.6799999999,3,972.0533333333333,1,C1 — Global Investors
C1846,Individual,F,Russia,Novosibirsk,38,Home,5,Yes,Agency,886017.55,3,980.8699999999999,1,C1 — Global Investors
C1847,Individual,M,Usa,Utah,71,Home,4,No,Website,1080850.85,4,859.7125,1,C1 — Global Investors
C1848,Individual,F,Usa,California,30,Home,2,No,Website,1595352.82,4,1295.0974999999999,2,C1 — Global Investors
C1849,Individual,M,Canada,Alberta,47,Investment,3,Yes,Website,1019239.08,3,1016.7633333333333,0,C1 — Global Investors
C1850,Individual,M,Usa,New York,52,Investment,5,Yes,Agency,1380990.75,4,1176.685,1,C1 — Global Investors
C1851,Individual,F,Uk,England,69,Home,3,Yes,Agency,1552543.97,4,1153.5575,0,C1 — Global Investors
C1852,Individual,F,Usa,Virginia,26,Home,4,No,Website,1674072.07,3,1733.68,2,C1 — Global Investors
C1853,Individual,F,Usa,Virginia,74,Investment,4,No,Website,1207329.15,4,1012.5575,1,C1 — Global Investors
C1854,Company,M,France,Ile-De-France,63,Investment,1,No,Client,1387997.02,4,1104.2925,3,C3 — Corporate Buyers
C1855,Individual,F,Usa,California,39,Home,2,Yes,Website,1117305.8599999999,4,874.6275,1,C1 — Global Investors
C1856,Company,M,Usa,Virginia,29,Home,2,No,Website,1216231.4300000002,3,1334.1000000000001,3,C3 — Corporate Buyers
C1857,Individual,M,Usa,California,36,Investment,2,Yes,Website,919814.94,3,932.37,0,C1 — Global Investors
C1858,Individual,F,Usa,Colorado,65,Home,5,No,Website,1161958.29,3,1267.5866666666668,1,C1 — Global Investors
C1859,Individual,M,Usa,California,80,Home,5,Yes,Client,1087561.59,4,862.28,0,C1 — Global Investors
C1860,Company,F,Usa,California,53,Home,4,Yes,Agency,1661197.49,4,1338.8999999999999,3,C3 — Corporate Buyers
C1861,Individual,M,Usa,California,41,Investment,3,Yes,Website,1475178.95,4,1239.9025000000001,1,C1 — Global Investors
C1862,Individual,M,Usa,California,70,Home,1,Yes,Website,988771.17,3,1076.69,1,C1 — Global Investors
C1863,Individual,F,Uk,Scotland,75,Home,3,No,Website,1281313.02,4,1039.19,1,C1 — Global Investors
C1864,Individual,F,Usa,New York,51,Home,5,Yes,Website,1131730.6,4,1027.325,0,C1 — Global Investors
C1865,Individual,M,Usa,Arizona,49,Investment,4,No,Website,1092253.24,3,1196.1733333333334,0,C1 — Global Investors
C1866,Individual,F,Usa,Nevada,52,Home,2,No,Agency,1620195.43,4,1380.26,2,C1 — Global Investors
C1867,Individual,M,Usa,California,71,Home,2,Yes,Website,761781.8,3,791.0400000000001,0,C1 — Global Investors
C1868,Individual,F,Uk,Wales,48,Home,1,No,Website,1469394.43,4,1198.3725,0,C1 — Global Investors
C1869,Individual,F,Mexico,Nuevo Leon,48,Home,5,No,Client,1335399.36,4,1132.7375,0,C1 — Global Investors
C1870,Individual,M,Usa,Washington,43,Investment,1,No,Agency,680865.94,3,842.68,0,C1 — Global Investors
C1871,Individual,F,Usa,Texas,62,Home,1,Yes,Website,1096466.77,4,1000.415,0,C1 — Global Investors
C1872,Individual,M,Mexico,Mexico City,83,Home,5,No,Client,1284121.27,3,1452.2633333333333,1,C1 — Global Investors
C1873,Individual,F,Canada,British Columbia,64,Home,5,No,Agency,841611.53,4,727.265,0,C1 — Global Investors
C1874,Individual,M,Usa,Colorado,51,Investment,1,No,Agency,1058361.99,3,1125.17,1,C1 — Global Investors
C1875,Individual,F,Usa,Nevada,80,Home,2,No,Client,1220153.8599999999,3,1339.73,0,C1 — Global Investors
C1876,Company,M,Usa,Ohio,42,Investment,4,Yes,Website,1543986.34,3,1523.6933333333334,3,C3 — Corporate Buyers
C1877,Individual,M,Usa,Arizona,62,Home,5,No,Agency,905899.79,3,1008.13,0,C1 — Global Investors
C1878,Individual,M,Usa,Washington,56,Home,5,No,Agency,958603.36,3,1097.4366666666667,1,C1 — Global Investors
C1879,Individual,F,Usa,New York,46,Home,3,No,Website,1536294.68,3,1504.28,2,C1 — Global Investors
C1880,Individual,F,Usa,California,25,Home,5,Yes,Client,1319939.53,4,1053.27,1,C1 — Global Investors
C1881,Individual,F,Usa,Oregon,34,Home,2,Yes,Website,972731.0900000001,3,1127.1499999999999,0,C1 — Global Investors
C1882,Individual,F,Usa,Virginia,63,Investment,3,No,Website,884144.1,3,934.4333333333334,1,C1 — Global Investors
C1883,Individual,M,Usa,California,82,Home,1,No,Agency,1877399.3199999998,4,1489.11,2,C1 — Global Investors
C1884,Individual,M,Usa,Nevada,69,Home,5,Yes,Website,930994.2100000001,3,997.4133333333333,1,C1 — Global Investors
C1885,Individual,M,Germany,Hamburg,56,Home,1,Yes,Agency,1740983.97,4,1564.0774999999999,2,C1 — Global Investors
C1886,Individual,F,Usa,California,24,Home,5,No,Website,774293.9299999999,3,842.68,1,C1 — Global Investors
C1887,Individual,F,Usa,Oregon,37,Investment,1,No,Agency,822999.76,3,941.2099999999999,1,C1 — Global Investors
C1888,Individual,M,Usa,California,61,Home,3,No,Website,981962.01,4,820.9224999999999,1,C1 — Global Investors
C1889,Individual,M,Usa,California,36,Home,4,Yes,Website,1193609.3,3,1205.9633333333334,0,C1 — Global Investors
C1890,Individual,M,Canada,Ontario,69,Home,4,No,Client,1209659.27,4,1042.1725000000001,0,C1 — Global Investors
C1891,Individual,M,Usa,Oregon,51,Home,2,No,Agency,1466482.7999999998,4,1244.8049999999998,0,C1 — Global Investors
C1892,Individual,F,Usa,Nevada,72,Investment,5,Yes,Agency,978638.94,3,1033.4833333333333,1,C1 — Global Investors
C1893,Individual,F,Usa,Washington,61,Home,1,Yes,Website,1458732.84,4,1146.0149999999999,0,C1 — Global Investors
C1894,Individual,F,Usa,Texas,79,Investment,4,No,Website,1284918.37,4,1027.81,0,C1 — Global Investors
C1895,Company,M,Usa,Nevada,54,Investment,4,No,Agency,1170571.86,3,1308.5133333333333,3,C3 — Corporate Buyers
C1896,Individual,M,Usa,Virginia,68,Investment,3,No,Agency,1158311.0,3,1139.1533333333334,1,C1 — Global Investors
C1897,Individual,F,Canada,Ontario,73,Home,2,No,Website,1108918.3399999999,4,941.61,1,C1 — Global Investors
C1898,Individual,M,Usa,New York,44,Home,1,Yes,Website,1159717.54,4,951.8199999999999,0,C1 — Global Investors
C1899,Individual,M,Uk,England,27,Home,3,No,Website,1001627.28,3,1221.3833333333334,1,C1 — Global Investors
C1900,Individual,F,Uk,England,25,Investment,4,No,Client,1185889.79,4,1210.7375000000002,0,C1 — Global Investors
C1901,Individual,M,Canada,British Columbia,41,Home,4,No,Agency,1357680.7,4,1151.37,0,C1 — Global Investors
C1902,Company,M,Usa,Colorado,43,Investment,2,No,Agency,1127600.93,4,885.395,3,C3 — Corporate Buyers
C1903,Individual,F,Usa,Nevada,32,Home,2,No,Website,1453139.0699999998,4,1192.72,1,C1 — Global Investors
C1904,Individual,M,Usa,Texas,74,Home,2,Yes,Website,1337265.67,4,1073.7375,1,C1 — Global Investors
C1905,Individual,M,Usa,Virginia,62,Home,1,No,Website,1180529.35,3,1354.2933333333333,0,C1 — Global Investors
C1906,Individual,F,Usa,California,68,Home,2,No,Agency,1487182.67,4,1158.6325,0,C1 — Global Investors
C1907,Individual,M,Usa,Colorado,73,Home,3,No,Website,1751481.1500000001,4,1349.2,2,C1 — Global Investors
C1908,Individual,F,Usa,California,47,Home,2,No,Website,1543714.5,4,1324.385,2,C1 — Global Investors
C1909,Individual,F,Usa,California,38,Investment,2,No,Agency,1238663.76,3,1313.16,0,C1 — Global Investors
C1910,Company,M,Usa,California,38,Home,2,Yes,Agency,816793.9099999999,4,735.11,3,C3 — Corporate Buyers
C1911,Individual,M,Usa,California,34,Home,5,No,Agency,1195691.95,3,1268.0466666666669,1,C1 — Global Investors
C1912,Individual,F,Usa,Utah,69,Investment,1,No,Website,863871.21,3,952.0733333333334,0,C1 — Global Investors
C1913,Individual,M,France,Provence,43,Home,5,No,Website,1210353.53,4,972.245,1,C1 — Global Investors
C1914,Individual,F,Uk,Scotland,30,Home,4,Yes,Website,1553786.78,3,1584.7333333333333,2,C1 — Global Investors
C1915,Individual,F,Usa,Arizona,59,Investment,4,No,Client,1015184.58,3,1076.6899999999998,0,C1 — Global Investors
C1916,Individual,M,Usa,California,75,Investment,2,No,Website,1257058.52,3,1303.7766666666666,1,C1 — Global Investors
